Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700551A
Comment,
Iridium IMEI,300434062295800

Report Period Begins,2018.03.17 21:57:16
Report Period Ends,2019.02.04 20:00:21

Report File Number,1 of 1
File Coverage Begins,2018.03.17 21:57:16
File Coverage Ends,2019.02.04 20:00:21

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.17 21:57:16,2018.03.17 21:57:16,,,,,,,,,,,,,,,,,,-6,,2018.03.18 02:02:47,1,,,,,Yes,
2018.03.17 21:59:00,2018.03.17 21:57:16,,,,2018.03.17 21:59:00,Succeeded,66.350386,-146.201091,6W,7359194,535761,,35.23,,,,,,,,2018.03.18 02:02:47,1,,,,,Yes,
2018.03.17 22:02:16,2018.03.17 21:57:16,,,,,,,,,,,,,,,,,123,,,2018.03.18 02:02:47,1,,,,,Yes,
2018.03.18 00:00:00,2018.03.18 00:00:00,,,,,,,,,,,,,,,,,,4,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 00:00:11,2018.03.18 00:00:00,,,,2018.03.18 00:00:11,Resolved QFP,66.346193,-146.205735,6W,7358724,535559,129,,0.8,0x08855601,9,,,,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 02:02:47,2018.03.18 02:02:47,,,,,,,,,,,,,,,,,,,Hit,2018.03.18 02:02:47,1,,,,,Yes,
2018.03.18 02:02:47,2018.03.18 02:02:47,5,66.33456,-146.18608,,,,,,,,,,,,,,,,,2018.03.18 02:02:47,,,,,,,
2018.03.18 04:00:00,2018.03.18 04:00:00,,,,,,,,,,,,,,,,,,13,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 04:00:09,2018.03.18 04:00:00,,,,2018.03.18 04:00:09,Resolved QFP,66.343533,-146.218413,6W,7358421,534995,117,,1.2,0xD1042022,8,,,,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 08:00:00,2018.03.18 08:00:00,,,,,,,,,,,,,,,,,,15,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 08:00:08,2018.03.18 08:00:00,,,,2018.03.18 08:00:08,Resolved QFP,66.354605,-146.211797,6W,7359659,535276,146,,3.3,0x16189000,7,,,,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 12:00:00,2018.03.18 12:00:00,,,,,,,,,,,,,,,,,,4,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 12:00:08,2018.03.18 12:00:00,,,,2018.03.18 12:00:08,Resolved QFP,66.368416,-146.187392,6W,7361212,536348,131,,1.4,0x84800680,6,,,,,2018.03.19 16:00:19,1,,,,Primary,No,
2018.03.18 16:00:00,2018.03.18 16:00:00,,,,,,,,,,,,,,,,,,0,,2018.03.19 16:00:19,1,,,,Primary,No,
