Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700538A
Comment,
Iridium IMEI,300434062291790

Report Period Begins,2018.03.29 17:24:22
Report Period Ends,2020.03.07 12:03:01

Report File Number,1 of 1
File Coverage Begins,2018.03.29 17:24:22
File Coverage Ends,2020.03.07 12:03:01

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.29 17:24:22,2018.03.29 17:24:22,,,,,,,,,,,,,,,,,,10,,2018.03.29 17:29:34,1,,,,,Yes,
2018.03.29 17:25:05,2018.03.29 17:24:22,,,,2018.03.29 17:25:05,Succeeded,66.842626,-151.663036,5W,7414466,558668,,7.97,,,,,,,,2018.03.29 17:29:34,1,,,,,Yes,
2018.03.29 17:29:22,2018.03.29 17:24:22,,,,,,,,,,,,,,,,,4,,,2018.03.29 17:29:34,1,,,,,Yes,
2018.03.29 17:29:34,2018.03.29 17:29:34,4,66.88813,-151.63738,,,,,,,,,,,,,,,,,2018.03.29 17:29:34,,,,,,,
2018.03.29 17:29:34,2018.03.29 17:29:34,,,,,,,,,,,,,,,,,,,Hit,2018.03.29 17:29:34,1,,,,,Yes,
2018.03.29 20:00:00,2018.03.29 20:00:00,,,,,,,,,,,,,,,,,,10,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.29 20:00:09,2018.03.29 20:00:00,,,,2018.03.29 20:00:09,Resolved QFP,66.842677,-151.664374,5W,7414470,558609,193,,1.3,0x28181150,8,,,,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 00:00:00,2018.03.30 00:00:00,,,,,,,,,,,,,,,,,,18,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 00:00:08,2018.03.30 00:00:00,,,,2018.03.30 00:00:08,Resolved QFP,66.843632,-151.663897,5W,7414577,558628,156,,1.4,0x88834401,8,,,,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 03:10:00,2018.03.30 03:00:00,,,,,,,,,,,,,,,,,221,,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 04:00:00,2018.03.30 04:00:00,,,,,,,,,,,,,,,,,,15,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 04:00:08,2018.03.30 04:00:00,,,,2018.03.30 04:00:08,Resolved QFP,66.819726,-151.712887,5W,7411868,556533,183,,1.4,0x51400822,7,,,,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 08:00:00,2018.03.30 08:00:00,,,,,,,,,,,,,,,,,,20,,2018.04.01 00:00:53,1,,,,Primary,No,
2018.03.30 08:00:08,2018.03.30 08:00:00,,,,2018.03.30 08:00:08,Resolved QFP,66.821971,-151.717730,5W,7412113,556315,192,,1.3,0x2610C040,7,,,,,2018.04.01 00:00:53,1,,,,Primary,No,
