Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704764A
Comment,
Iridium IMEI,300434063241150

Report Period Begins,2018.11.29 17:00:00
Report Period Ends,2018.11.29 19:38:46

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:00:00
File Coverage Ends,2018.11.29 19:38:46

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:00:00,2018.11.29 17:00:00,,,,,,,,,,,,,,,,,,23,,2018.11.29 17:28:35,1,,,,Roof Test,No,
2018.11.29 17:00:11,2018.11.29 17:00:00,,,,2018.11.29 17:00:11,Resolved QFP,33.384365,-111.810986,12S,3694193,424570,414,,1.8,0x94180280,7,,,,,2018.11.29 17:28:35,1,,,,Roof Test,No,
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,24,,2018.11.29 17:28:35,1,,,,Roof Test,No,
2018.11.29 17:15:12,2018.11.29 17:15:00,,,,2018.11.29 17:15:12,Resolved QFP,33.384506,-111.811042,12S,3694208,424565,388,,2.7,0x04184280,6,,,,,2018.11.29 17:28:35,1,,,,Roof Test,No,
2018.11.29 17:28:35,2018.11.29 17:28:35,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 17:28:35,,,,,,,
2018.11.29 17:28:35,2018.11.29 17:28:35,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:28:35,1,No,No,,,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 17:58:37,1,,,,Roof Test,No,
2018.11.29 17:30:12,2018.11.29 17:30:00,,,,2018.11.29 17:30:12,Resolved QFP,33.384456,-111.811112,12S,3694203,424559,386,,1.2,0x84986280,9,,,,,2018.11.29 17:58:37,1,,,,Roof Test,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,30,,2018.11.29 17:58:37,1,,,,Roof Test,No,
2018.11.29 17:45:09,2018.11.29 17:45:00,,,,2018.11.29 17:45:09,Resolved QFP,33.384402,-111.811153,12S,3694197,424555,382,,1.7,0x84880280,6,,,,,2018.11.29 17:58:37,1,,,,Roof Test,No,
2018.11.29 17:58:37,2018.11.29 17:58:37,3,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 17:58:37,,,,,,,
2018.11.29 17:58:37,2018.11.29 17:58:37,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:58:37,1,No,No,,,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,28,,2018.11.29 18:28:38,1,,,,Roof Test,No,
2018.11.29 18:00:10,2018.11.29 18:00:00,,,,2018.11.29 18:00:10,Resolved QFP,33.384407,-111.811174,12S,3694198,424553,383,,1.9,0x84880280,6,,,,,2018.11.29 18:28:38,1,,,,Roof Test,No,
