Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704726A
Comment,
Iridium IMEI,300434063249160

Report Period Begins,2018.11.26 17:45:00
Report Period Ends,2023.03.04 21:05:06

Report File Number,1 of 1
File Coverage Begins,2018.11.26 17:45:00
File Coverage Ends,2023.03.04 21:05:06

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.26 17:45:00,2018.11.26 17:45:00,,,,,,,,,,,,,,,,,,25,,2018.11.26 18:10:01,1,,,,Roof Test,No,
2018.11.26 17:45:12,2018.11.26 17:45:00,,,,2018.11.26 17:45:12,Resolved QFP,33.384459,-111.811089,12S,3694203,424561,391,,2.9,0x04884280,6,,,,,2018.11.26 18:10:01,1,,,,Roof Test,No,
2018.11.26 18:00:00,2018.11.26 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:10:01,1,,,,Roof Test,No,
2018.11.26 18:00:09,2018.11.26 18:00:00,,,,2018.11.26 18:00:09,Resolved QFP,33.384386,-111.811087,12S,3694195,424561,383,,1.3,0x84980280,7,,,,,2018.11.26 18:10:01,1,,,,Roof Test,No,
2018.11.26 18:10:01,2018.11.26 18:10:01,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:10:01,1,No,No,,,No,
2018.11.26 18:10:01,2018.11.26 18:10:01,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.26 18:10:01,,,,,,,
2018.11.26 18:15:00,2018.11.26 18:15:00,,,,,,,,,,,,,,,,,,29,,2018.11.26 18:39:59,1,,,,Roof Test,No,
2018.11.26 18:15:13,2018.11.26 18:15:00,,,,2018.11.26 18:15:13,Resolved QFP,33.384343,-111.811140,12S,3694190,424556,405,,2.5,0x84884200,6,,,,,2018.11.26 18:39:59,1,,,,Roof Test,No,
2018.11.26 18:30:00,2018.11.26 18:30:00,,,,,,,,,,,,,,,,,,31,,2018.11.26 18:39:59,1,,,,Roof Test,No,
2018.11.26 18:30:11,2018.11.26 18:30:00,,,,2018.11.26 18:30:11,Resolved QFP,33.384410,-111.811126,12S,3694198,424557,386,,1.0,0xC4980280,8,,,,,2018.11.26 18:39:59,1,,,,Roof Test,No,
2018.11.26 18:39:59,2018.11.26 18:39:59,,,,,,,,,,,,,,,,,,,Hit,2018.11.26 18:39:59,1,No,No,,,No,
2018.11.26 18:39:59,2018.11.26 18:39:59,6,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.26 18:39:59,,,,,,,
2018.11.26 18:45:00,2018.11.26 18:45:00,,,,,,,,,,,,,,,,,,32,,2018.11.26 19:10:01,1,,,,Roof Test,No,
2018.11.26 18:45:11,2018.11.26 18:45:00,,,,2018.11.26 18:45:11,Resolved QFP,33.384364,-111.810800,12S,3694193,424588,397,,0.9,0xC4902680,9,,,,,2018.11.26 19:10:01,1,,,,Roof Test,No,
