Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700594A
Comment,
Iridium IMEI,300434062497910

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2021.11.04 22:33:51

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2021.11.04 22:33:51

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 20:11:28,1,,,,Roof Test,No,
2017.12.12 17:45:09,2017.12.12 17:45:00,,,,2017.12.12 17:45:09,Resolved QFP,33.384446,-111.811212,12S,3694202,424549,390,,1.0,0x84926280,9,,,,,2017.12.12 20:11:28,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,30,,2017.12.12 20:11:28,1,,,,Roof Test,No,
2017.12.12 18:00:07,2017.12.12 18:00:00,,,,2017.12.12 18:00:07,Resolved QFP,33.384448,-111.811174,12S,3694202,424553,405,,1.0,0x04926280,8,,,,,2017.12.12 20:11:28,1,,,,Roof Test,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:31:05,1,,,,Roof Test,No,
2017.12.12 18:15:08,2017.12.12 18:15:00,,,,2017.12.12 18:15:08,Resolved QFP,33.384482,-111.811131,12S,3694206,424557,375,,1.4,0x84920280,7,,,,,2017.12.12 18:31:05,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:31:05,1,,,,Roof Test,No,
2017.12.12 18:30:07,2017.12.12 18:30:00,,,,2017.12.12 18:30:07,Resolved QFP,33.384494,-111.811177,12S,3694207,424553,403,,1.0,0x84920680,8,,,,,2017.12.12 18:31:05,1,,,,Roof Test,No,
2017.12.12 18:31:05,2017.12.12 18:31:05,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:31:05,1,No,No,,,No,
2017.12.12 18:31:05,2017.12.12 18:31:05,681,33.37663,-111.94512,,,,,,,,,,,,,,,,,2017.12.12 18:31:05,,,,,,,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 19:01:00,1,,,,Roof Test,No,
2017.12.12 18:45:08,2017.12.12 18:45:00,,,,2017.12.12 18:45:08,Resolved QFP,33.384454,-111.811158,12S,3694203,424554,381,,0.9,0xC4820680,8,,,,,2017.12.12 19:01:00,1,,,,Roof Test,No,
2017.12.12 19:00:00,2017.12.12 19:00:00,,,,,,,,,,,,,,,,,,34,,2017.12.12 19:01:00,1,,,,Roof Test,No,
