Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704788A
Comment,
Iridium IMEI,300434063243180

Report Period Begins,2018.11.29 18:00:00
Report Period Ends,2021.03.18 11:56:31

Report File Number,1 of 1
File Coverage Begins,2018.11.29 18:00:00
File Coverage Ends,2021.03.18 11:56:31

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 18:24:36,1,,,,Roof Test,No,
2018.11.29 18:00:10,2018.11.29 18:00:00,,,,2018.11.29 18:00:10,Resolved QFP,33.384487,-111.811158,12S,3694206,424554,393,,1.4,0x84980280,7,,,,,2018.11.29 18:24:36,1,,,,Roof Test,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:24:36,1,,,,Roof Test,No,
2018.11.29 18:15:08,2018.11.29 18:15:00,,,,2018.11.29 18:15:08,Resolved QFP,33.384458,-111.811158,12S,3694203,424554,393,,1.3,0xC4880280,7,,,,,2018.11.29 18:24:36,1,,,,Roof Test,No,
2018.11.29 18:24:36,2018.11.29 18:24:36,4,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:24:36,,,,,,,
2018.11.29 18:24:36,2018.11.29 18:24:36,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:24:36,1,No,No,,,No,
2018.11.29 18:30:00,2018.11.29 18:30:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 18:54:32,1,,,,Roof Test,No,
2018.11.29 18:30:09,2018.11.29 18:30:00,,,,2018.11.29 18:30:09,Resolved QFP,33.384360,-111.811127,12S,3694192,424557,387,,1.1,0xC4880280,7,,,,,2018.11.29 18:54:32,1,,,,Roof Test,No,
2018.11.29 18:45:00,2018.11.29 18:45:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 18:54:32,1,,,,Roof Test,No,
2018.11.29 18:45:09,2018.11.29 18:45:00,,,,2018.11.29 18:45:09,Resolved QFP,33.384031,-111.810864,12S,3694156,424581,273,,2.1,0x84080680,6,,,,,2018.11.29 18:54:32,1,,,,Roof Test,No,
2018.11.29 18:54:32,2018.11.29 18:54:32,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:54:32,1,No,No,,,No,
2018.11.29 18:54:32,2018.11.29 18:54:32,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.29 18:54:32,,,,,,,
2018.11.29 19:00:00,2018.11.29 19:00:00,,,,,,,,,,,,,,,,,,26,,2018.11.29 19:24:41,1,,,,Roof Test,No,
2018.11.29 19:00:11,2018.11.29 19:00:00,,,,2018.11.29 19:00:11,Resolved QFP,33.384370,-111.811137,12S,3694193,424556,346,,1.4,0x84982280,8,,,,,2018.11.29 19:24:41,1,,,,Roof Test,No,
