Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704562A
Comment,
Iridium IMEI,300434063156200

Report Period Begins,2018.11.13 12:45:00
Report Period Ends,2020.01.14 08:29:43

Report File Number,1 of 1
File Coverage Begins,2018.11.13 12:45:00
File Coverage Ends,2020.01.14 08:29:43

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.13 12:45:00,2018.11.13 12:45:00,,,,,,,,,,,,,,,,,,19,,2018.11.13 13:11:58,1,,,,Roof Test,No,
2018.11.13 12:45:15,2018.11.13 12:45:00,,,,2018.11.13 12:45:15,Resolved QFP,33.384756,-111.811081,12S,3694236,424562,386,,1.9,0x51000832,7,,,,,2018.11.13 13:11:58,1,,,,Roof Test,No,
2018.11.13 13:00:00,2018.11.13 13:00:00,,,,,,,,,,,,,,,,,,10,,2018.11.13 13:11:58,1,,,,Roof Test,No,
2018.11.13 13:00:12,2018.11.13 13:00:00,,,,2018.11.13 13:00:12,Resolved QFP,33.384673,-111.811222,12S,3694227,424549,410,,1.6,0x51040812,7,,,,,2018.11.13 13:11:58,1,,,,Roof Test,No,
2018.11.13 13:11:58,2018.11.13 13:11:58,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:11:58,1,No,No,,,No,
2018.11.13 13:15:00,2018.11.13 13:15:00,,,,,,,,,,,,,,,,,,8,,2018.11.13 13:42:01,1,,,,Roof Test,No,
2018.11.13 13:15:11,2018.11.13 13:15:00,,,,2018.11.13 13:15:11,Resolved QFP,33.384606,-111.811202,12S,3694220,424550,436,,2.4,0x51000812,6,,,,,2018.11.13 13:42:01,1,,,,Roof Test,No,
2018.11.13 13:30:00,2018.11.13 13:30:00,,,,,,,,,,,,,,,,,,7,,2018.11.13 13:42:01,1,,,,Roof Test,No,
2018.11.13 13:30:13,2018.11.13 13:30:00,,,,2018.11.13 13:30:13,Resolved QFP,33.384597,-111.811182,12S,3694219,424552,399,,0.9,0x51105812,9,,,,,2018.11.13 13:42:01,1,,,,Roof Test,No,
2018.11.13 13:42:01,2018.11.13 13:42:01,7,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.13 13:42:01,,,,,,,
2018.11.13 13:42:01,2018.11.13 13:42:01,,,,,,,,,,,,,,,,,,,Hit,2018.11.13 13:42:01,1,No,No,,,No,
2018.11.13 13:45:00,2018.11.13 13:45:00,,,,,,,,,,,,,,,,,,6,,2018.11.13 14:12:04,1,,,,Roof Test,No,
2018.11.13 13:45:12,2018.11.13 13:45:00,,,,2018.11.13 13:45:12,Resolved QFP,33.384431,-111.811108,12S,3694200,424559,405,,0.9,0x51105812,9,,,,,2018.11.13 14:12:04,1,,,,Roof Test,No,
2018.11.13 14:00:00,2018.11.13 14:00:00,,,,,,,,,,,,,,,,,,5,,2018.11.13 14:12:04,1,,,,Roof Test,No,
