Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700589A
Comment,
Iridium IMEI,300434062596000

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2019.05.04 14:34:28

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2019.05.04 14:34:28

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:03:01,1,,,,Roof Test,No,
2017.12.12 17:45:08,2017.12.12 17:45:00,,,,2017.12.12 17:45:08,Resolved QFP,33.384442,-111.811113,12S,3694201,424559,397,,1.3,0x84920280,7,,,,,2017.12.12 18:03:01,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:03:01,1,,,,Roof Test,No,
2017.12.12 18:00:08,2017.12.12 18:00:00,,,,2017.12.12 18:00:08,Resolved QFP,33.384513,-111.811166,12S,3694209,424554,403,,1.3,0x84920280,7,,,,,2017.12.12 18:03:01,1,,,,Roof Test,No,
2017.12.12 18:03:01,2017.12.12 18:03:01,4,33.38040,-111.80938,,,,,,,,,,,,,,,,,2017.12.12 18:03:01,,,,,,,
2017.12.12 18:03:01,2017.12.12 18:03:01,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:03:01,1,No,No,,,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,27,,2017.12.12 18:32:57,1,,,,Roof Test,No,
2017.12.12 18:15:07,2017.12.12 18:15:00,,,,2017.12.12 18:15:07,Resolved QFP,33.384487,-111.811175,12S,3694206,424553,395,,1.4,0x84920280,7,,,,,2017.12.12 18:32:57,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:57,1,,,,Roof Test,No,
2017.12.12 18:30:08,2017.12.12 18:30:00,,,,2017.12.12 18:30:08,Resolved QFP,33.384445,-111.811121,12S,3694202,424558,388,,1.0,0xC4920280,8,,,,,2017.12.12 18:32:57,1,,,,Roof Test,No,
2017.12.12 18:32:57,2017.12.12 18:32:57,9,33.38040,-111.80938,,,,,,,,,,,,,,,,,2017.12.12 18:32:57,,,,,,,
2017.12.12 18:32:57,2017.12.12 18:32:57,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:57,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,31,,2017.12.12 19:02:53,1,,,,Roof Test,No,
2017.12.12 18:45:08,2017.12.12 18:45:00,,,,2017.12.12 18:45:08,Resolved QFP,33.384465,-111.811143,12S,3694204,424556,389,,0.8,0xC4922680,10,,,,,2017.12.12 19:02:53,1,,,,Roof Test,No,
