Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704739A
Comment,
Iridium IMEI,300434063144990

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2018.11.28 21:00:59

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2018.11.28 21:00:59

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.28 18:30:00,2018.11.28 18:30:00,,,,,,,,,,,,,,,,,,30,,2018.11.28 18:50:57,1,,,,Roof Test,No,
2018.11.28 18:30:11,2018.11.28 18:30:00,,,,2018.11.28 18:30:11,Resolved QFP,33.384424,-111.811007,12S,3694199,424568,397,,1.5,0xC0980600,7,,,,,2018.11.28 18:50:57,1,,,,Roof Test,No,
2018.11.28 18:45:00,2018.11.28 18:45:00,,,,,,,,,,,,,,,,,,35,,2018.11.28 18:50:57,1,,,,Roof Test,No,
2018.11.28 18:45:12,2018.11.28 18:45:00,,,,2018.11.28 18:45:12,Resolved QFP,33.384420,-111.811075,12S,3694199,424562,381,,1.0,0xC4982280,9,,,,,2018.11.28 18:50:57,1,,,,Roof Test,No,
2018.11.28 18:50:57,2018.11.28 18:50:57,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 18:50:57,,,,,,,
2018.11.28 18:50:57,2018.11.28 18:50:57,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 18:50:57,1,No,No,,,No,
2018.11.28 19:00:00,2018.11.28 19:00:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:20:59,1,,,,Roof Test,No,
2018.11.28 19:00:09,2018.11.28 19:00:00,,,,2018.11.28 19:00:09,Resolved QFP,33.384401,-111.811114,12S,3694197,424558,376,,1.1,0xC0180680,7,,,,,2018.11.28 19:20:59,1,,,,Roof Test,No,
2018.11.28 19:15:00,2018.11.28 19:15:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:20:59,1,,,,Roof Test,No,
2018.11.28 19:15:13,2018.11.28 19:15:00,,,,2018.11.28 19:15:13,Resolved QFP,33.384342,-111.811105,12S,3694190,424559,393,,0.8,0xC0B82281,10,,,,,2018.11.28 19:20:59,1,,,,Roof Test,No,
2018.11.28 19:20:59,2018.11.28 19:20:59,11,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 19:20:59,,,,,,,
2018.11.28 19:20:59,2018.11.28 19:20:59,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:20:59,1,No,No,,,No,
2018.11.28 19:30:00,2018.11.28 19:30:00,,,,,,,,,,,,,,,,,,37,,2018.11.28 19:51:00,1,,,,Roof Test,No,
2018.11.28 19:30:13,2018.11.28 19:30:00,,,,2018.11.28 19:30:13,Resolved QFP,33.384419,-111.811100,12S,3694199,424560,379,,1.0,0xC4082601,8,,,,,2018.11.28 19:51:00,1,,,,Roof Test,No,
