Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700554A
Comment,
Iridium IMEI,300434062888210

Report Period Begins,2018.03.25 23:32:57
Report Period Ends,2019.02.02 16:01:34

Report File Number,1 of 1
File Coverage Begins,2018.03.25 23:32:57
File Coverage Ends,2019.02.02 16:01:34

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.03.25 23:32:57,2018.03.25 23:32:57,,,,,,,,,,,,,,,,,,-6,,2018.03.26 15:39:26,1,,,,,Yes,
2018.03.25 23:33:45,2018.03.25 23:32:57,,,,2018.03.25 23:33:45,Succeeded,66.420400,-146.534334,6W,7366848,520786,,9.72,,,,,,,,2018.03.26 15:39:26,1,,,,,Yes,
2018.03.25 23:37:57,2018.03.25 23:32:57,,,,,,,,,,,,,,,,,81,,,2018.03.26 15:39:26,1,,,,,Yes,
2018.03.26 00:00:00,2018.03.26 00:00:00,,,,,,,,,,,,,,,,,,20,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 00:00:10,2018.03.26 00:00:00,,,,2018.03.26 00:00:10,Resolved QFP,66.420386,-146.534275,6W,7366846,520789,122,,0.9,0x08855A01,9,,,,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 04:00:00,2018.03.26 04:00:00,,,,,,,,,,,,,,,,,,20,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 04:00:09,2018.03.26 04:00:00,,,,2018.03.26 04:00:09,Resolved QFP,66.420028,-146.546540,6W,7366802,520242,120,,1.3,0x51402822,8,,,,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 08:00:00,2018.03.26 08:00:00,,,,,,,,,,,,,,,,,,26,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 08:00:08,2018.03.26 08:00:00,,,,2018.03.26 08:00:08,Resolved QFP,66.422406,-146.543825,6W,7367068,520361,134,,1.2,0x3618D040,10,,,,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 12:00:00,2018.03.26 12:00:00,,,,,,,,,,,,,,,,,,27,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 12:00:07,2018.03.26 12:00:00,,,,2018.03.26 12:00:07,Resolved QFP,66.423121,-146.542454,6W,7367148,520422,137,,1.8,0x80222680,7,,,,,2018.03.27 16:00:19,1,,,,Primary,No,
2018.03.26 15:39:26,2018.03.26 15:39:26,93,66.50526,-147.43226,,,,,,,,,,,,,,,,,2018.03.26 15:39:26,,,,,,,
2018.03.26 15:39:26,2018.03.26 15:39:26,,,,,,,,,,,,,,,,,,,Hit,2018.03.26 15:39:26,1,,,,,Yes,
2018.03.26 16:00:00,2018.03.26 16:00:00,,,,,,,,,,,,,,,,,,-1,,2018.03.27 16:00:19,1,,,,Primary,No,
