Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704779A
Comment,
Iridium IMEI,300434063247140

Report Period Begins,2018.11.29 17:15:00
Report Period Ends,2022.03.11 07:23:21

Report File Number,1 of 1
File Coverage Begins,2018.11.29 17:15:00
File Coverage Ends,2022.03.11 07:23:21

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.29 17:15:00,2018.11.29 17:15:00,,,,,,,,,,,,,,,,,,25,,2018.11.29 17:30:31,1,,,,Roof Test,No,
2018.11.29 17:15:20,2018.11.29 17:15:00,,,,2018.11.29 17:15:20,Resolved QFP,33.384453,-111.810999,12S,3694203,424569,393,,2.8,0x04184280,6,,,,,2018.11.29 17:30:31,1,,,,Roof Test,No,
2018.11.29 17:30:00,2018.11.29 17:30:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 17:30:31,1,,,,Roof Test,No,
2018.11.29 17:30:12,2018.11.29 17:30:00,,,,2018.11.29 17:30:12,Resolved QFP,33.384393,-111.811132,12S,3694196,424557,390,,1.2,0x84984280,8,,,,,2018.11.29 17:30:31,1,,,,Roof Test,No,
2018.11.29 17:30:31,2018.11.29 17:30:31,6,33.39885,-111.82537,,,,,,,,,,,,,,,,,2018.11.29 17:30:31,,,,,,,
2018.11.29 17:30:31,2018.11.29 17:30:31,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 17:30:31,1,No,No,,,No,
2018.11.29 17:45:00,2018.11.29 17:45:00,,,,,,,,,,,,,,,,,,31,,2018.11.29 18:00:22,1,,,,Roof Test,No,
2018.11.29 17:45:17,2018.11.29 17:45:00,,,,2018.11.29 17:45:17,Resolved QFP,33.384415,-111.811039,12S,3694198,424565,391,,1.1,0x84986280,9,,,,,2018.11.29 18:00:22,1,,,,Roof Test,No,
2018.11.29 18:00:00,2018.11.29 18:00:00,,,,,,,,,,,,,,,,,,29,,2018.11.29 18:00:22,1,,,,Roof Test,No,
2018.11.29 18:00:11,2018.11.29 18:00:00,,,,2018.11.29 18:00:11,Resolved QFP,33.384318,-111.811138,12S,3694188,424556,409,,3.9,0x84180200,5,,,,,2018.11.29 18:00:22,1,,,,Roof Test,No,
2018.11.29 18:00:22,2018.11.29 18:00:22,3,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.29 18:00:22,,,,,,,
2018.11.29 18:00:22,2018.11.29 18:00:22,,,,,,,,,,,,,,,,,,,Hit,2018.11.29 18:00:22,1,No,No,,,No,
2018.11.29 18:15:00,2018.11.29 18:15:00,,,,,,,,,,,,,,,,,,27,,2018.11.29 18:30:24,1,,,,Roof Test,No,
2018.11.29 18:15:11,2018.11.29 18:15:00,,,,2018.11.29 18:15:11,Resolved QFP,33.384406,-111.811155,12S,3694197,424555,384,,1.3,0xC0980280,7,,,,,2018.11.29 18:30:24,1,,,,Roof Test,No,
