Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,700600A
Comment,
Iridium IMEI,300434062492980

Report Period Begins,2017.12.12 17:45:00
Report Period Ends,2021.11.13 12:01:18

Report File Number,1 of 1
File Coverage Begins,2017.12.12 17:45:00
File Coverage Ends,2021.11.13 12:01:18

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2017.12.12 17:45:00,2017.12.12 17:45:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:02:15,1,,,,Roof Test,No,
2017.12.12 17:45:09,2017.12.12 17:45:00,,,,2017.12.12 17:45:09,Resolved QFP,33.384436,-111.811273,12S,3694201,424544,402,,1.2,0x849A0280,8,,,,,2017.12.12 18:02:15,1,,,,Roof Test,No,
2017.12.12 18:00:00,2017.12.12 18:00:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:02:15,1,,,,Roof Test,No,
2017.12.12 18:00:09,2017.12.12 18:00:00,,,,2017.12.12 18:00:09,Resolved QFP,33.384483,-111.811245,12S,3694206,424546,387,,1.0,0x84922280,8,,,,,2017.12.12 18:02:15,1,,,,Roof Test,No,
2017.12.12 18:02:15,2017.12.12 18:02:15,8,33.33922,-111.75352,,,,,,,,,,,,,,,,,2017.12.12 18:02:15,,,,,,,
2017.12.12 18:02:15,2017.12.12 18:02:15,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:02:15,1,No,No,,,No,
2017.12.12 18:15:00,2017.12.12 18:15:00,,,,,,,,,,,,,,,,,,28,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:15:09,2017.12.12 18:15:00,,,,2017.12.12 18:15:09,Resolved QFP,33.384431,-111.811199,12S,3694200,424551,389,,1.5,0x84822280,7,,,,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:30:00,2017.12.12 18:30:00,,,,,,,,,,,,,,,,,,29,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:30:08,2017.12.12 18:30:00,,,,2017.12.12 18:30:08,Resolved QFP,33.384437,-111.811140,12S,3694201,424556,397,,0.8,0xC4920680,9,,,,,2017.12.12 18:32:06,1,,,,Roof Test,No,
2017.12.12 18:32:06,2017.12.12 18:32:06,15,33.39145,-111.86532,,,,,,,,,,,,,,,,,2017.12.12 18:32:06,,,,,,,
2017.12.12 18:32:06,2017.12.12 18:32:06,,,,,,,,,,,,,,,,,,,Hit,2017.12.12 18:32:06,1,No,No,,,No,
2017.12.12 18:45:00,2017.12.12 18:45:00,,,,,,,,,,,,,,,,,,32,,2017.12.12 19:02:04,1,,,,Roof Test,No,
2017.12.12 18:45:08,2017.12.12 18:45:00,,,,2017.12.12 18:45:08,Resolved QFP,33.384474,-111.811192,12S,3694205,424551,390,,1.1,0x84922280,8,,,,,2017.12.12 19:02:04,1,,,,Roof Test,No,
