Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704673A
Comment,
Iridium IMEI,300434063241200

Report Period Begins,2018.11.19 20:30:00
Report Period Ends,2022.08.08 13:37:41

Report File Number,1 of 1
File Coverage Begins,2018.11.19 20:30:00
File Coverage Ends,2022.08.08 13:37:41

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.19 20:30:00,2018.11.19 20:30:00,,,,,,,,,,,,,,,,,,34,,2018.11.19 20:46:17,1,,,,Roof Test,No,
2018.11.19 20:30:15,2018.11.19 20:30:00,,,,2018.11.19 20:30:15,Resolved QFP,33.384381,-111.811138,12S,3694195,424556,390,,0.9,0xC5282601,10,,,,,2018.11.19 20:46:17,1,,,,Roof Test,No,
2018.11.19 20:45:00,2018.11.19 20:45:00,,,,,,,,,,,,,,,,,,37,,2018.11.19 20:46:17,1,,,,Roof Test,No,
2018.11.19 20:45:13,2018.11.19 20:45:00,,,,2018.11.19 20:45:13,Resolved QFP (Uncertain),33.384411,-111.811110,12S,3694198,424559,416,,1.5,0xC1280601,8,,,,,2018.11.19 20:46:17,1,,,,Roof Test,No,
2018.11.19 20:46:17,2018.11.19 20:46:17,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 20:46:17,1,No,No,,,No,
2018.11.19 20:46:17,2018.11.19 20:46:17,5,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.19 20:46:17,,,,,,,
2018.11.19 21:00:00,2018.11.19 21:00:00,,,,,,,,,,,,,,,,,,38,,2018.11.19 21:16:16,1,,,,Roof Test,No,
2018.11.19 21:00:17,2018.11.19 21:00:00,,,,2018.11.19 21:00:17,Resolved QFP,33.384435,-111.811017,12S,3694201,424567,410,,1.0,0xC0282A85,10,,,,,2018.11.19 21:16:16,1,,,,Roof Test,No,
2018.11.19 21:15:00,2018.11.19 21:15:00,,,,,,,,,,,,,,,,,,40,,2018.11.19 21:16:16,1,,,,Roof Test,No,
2018.11.19 21:15:13,2018.11.19 21:15:00,,,,2018.11.19 21:15:13,Resolved QFP,33.384471,-111.811038,12S,3694205,424566,397,,0.8,0xC3282685,12,,,,,2018.11.19 21:16:16,1,,,,Roof Test,No,
2018.11.19 21:16:16,2018.11.19 21:16:16,,,,,,,,,,,,,,,,,,,Hit,2018.11.19 21:16:16,1,No,No,,,No,
2018.11.19 21:16:16,2018.11.19 21:16:16,5,33.38778,-111.76945,,,,,,,,,,,,,,,,,2018.11.19 21:16:16,,,,,,,
2018.11.19 21:30:00,2018.11.19 21:30:00,,,,,,,,,,,,,,,,,,36,,2018.11.19 21:46:19,1,,,,Roof Test,No,
2018.11.19 21:30:13,2018.11.19 21:30:00,,,,2018.11.19 21:30:13,Resolved QFP,33.384412,-111.811094,12S,3694198,424560,396,,1.3,0xC3282205,10,,,,,2018.11.19 21:46:19,1,,,,Roof Test,No,
