Telonics Data Report
Report Format,Complete,1
Headers Row,23
Data Source,Iridium
TDC Version,2.83 SECO1787

CTN,704748A
Comment,
Iridium IMEI,300434063156010

Report Period Begins,2018.11.28 18:30:00
Report Period Ends,2018.11.28 21:01:24

Report File Number,1 of 1
File Coverage Begins,2018.11.28 18:30:00
File Coverage Ends,2018.11.28 21:01:24

Measurement Units,,km,degrees,degrees,,,degrees,degrees,,meters,meters,meters,meters,,,,,,degrees C,Hit,,,Yes/No,Yes/No,,,Yes/No,
Resolution,,a few km,a few km,a few km,,,0.000006,0.000006,,1,1,,0.50,,,,,,,,,,,,,,,
Range Minimum,,,,,2000.01.01 00:00:00,,-90.000000,-180.000000,,,,,0.00,,,,,0,-40,,,,,,,,,
Range Maximum,,,,,2100.01.01 00:00:00,,90.000000,180.000000,,,,,127.99,,,,,65535,70,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Mortality,Iridium Command,Schedule Set,Predeployment Data,Error
2018.11.28 18:30:00,2018.11.28 18:30:00,,,,,,,,,,,,,,,,,,30,,2018.11.28 18:51:22,1,,,,Roof Test,No,
2018.11.28 18:30:12,2018.11.28 18:30:00,,,,2018.11.28 18:30:12,Resolved QFP,33.384463,-111.811087,12S,3694204,424561,380,,1.7,0xC4080280,6,,,,,2018.11.28 18:51:22,1,,,,Roof Test,No,
2018.11.28 18:45:00,2018.11.28 18:45:00,,,,,,,,,,,,,,,,,,35,,2018.11.28 18:51:22,1,,,,Roof Test,No,
2018.11.28 18:45:14,2018.11.28 18:45:00,,,,2018.11.28 18:45:14,Resolved QFP,33.384332,-111.811030,12S,3694189,424566,385,,2.1,0xC0982200,7,,,,,2018.11.28 18:51:22,1,,,,Roof Test,No,
2018.11.28 18:51:22,2018.11.28 18:51:22,2,33.38040,-111.80938,,,,,,,,,,,,,,,,,2018.11.28 18:51:22,,,,,,,
2018.11.28 18:51:22,2018.11.28 18:51:22,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 18:51:22,1,No,No,,,No,
2018.11.28 19:00:00,2018.11.28 19:00:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:21:25,1,,,,Roof Test,No,
2018.11.28 19:00:14,2018.11.28 19:00:00,,,,2018.11.28 19:00:14,Resolved QFP (Uncertain),33.384361,-111.811053,12S,3694192,424564,381,,1.1,0x84982681,10,,,,,2018.11.28 19:21:25,1,,,,Roof Test,No,
2018.11.28 19:15:00,2018.11.28 19:15:00,,,,,,,,,,,,,,,,,,36,,2018.11.28 19:21:25,1,,,,Roof Test,No,
2018.11.28 19:15:12,2018.11.28 19:15:00,,,,2018.11.28 19:15:12,Resolved QFP (Uncertain),33.384380,-111.811091,12S,3694194,424561,388,,0.8,0xC4A82601,10,,,,,2018.11.28 19:21:25,1,,,,Roof Test,No,
2018.11.28 19:21:25,2018.11.28 19:21:25,15,33.38405,-111.90523,,,,,,,,,,,,,,,,,2018.11.28 19:21:25,,,,,,,
2018.11.28 19:21:25,2018.11.28 19:21:25,,,,,,,,,,,,,,,,,,,Hit,2018.11.28 19:21:25,1,No,No,,,No,
2018.11.28 19:30:00,2018.11.28 19:30:00,,,,,,,,,,,,,,,,,,38,,2018.11.28 19:51:21,1,,,,Roof Test,No,
2018.11.28 19:30:13,2018.11.28 19:30:00,,,,2018.11.28 19:30:13,Resolved QFP,33.384421,-111.811098,12S,3694199,424560,383,,0.9,0xC4282681,10,,,,,2018.11.28 19:51:21,1,,,,Roof Test,No,
